author_name,quote_text,quote_furigana,category_name
ピカソ,色彩には、涙を乾かす力がある。,しきさいには、なみだをかわかすちからがある。,絵画
ピカソ,求めているものが見つからないなら、作ればいい。,もとめているものがみつからないなら、つくればいい。,創造性
ピカソ,絵を描くのに許可はいらない。,えをかくのにきょかはいらない。,絵画
ピカソ,私は破壊するためではなく、創造するために破壊する。,わたしははかいするためではなく、そうぞうするためにはかいする。,技術革新
ピカソ,愛は人生で最も素晴らしい絵の具である。,あいはじんせいでもっともすばらしいえのぐである。,愛
ピカソ,芸術家でないものは、芸術について語る資格がない。,げいじゅつかでないものは、げいじゅつについてかたるしかくがない。,表現
ピカソ,人は年をとるにつれて若くなる。私はそれを立証している。,ひとはとしをとるにつれてわかくなる。わたしはそれをりっしょうしている。,ユーモア
フィンセント・ファン・ゴッホ,偉大なことは、偉大な愛によってのみ成し遂げられる。,いだいなことは、いだいなあいによってのみなしとげられる。,愛
フィンセント・ファン・ゴッホ,私は人生を愛している。だからこそ、絵を描き続けるのだ。,わたしはじんせいをあいしている。だからこそ、えをかきつづけるのだ。,絵画
フィンセント・ファン・ゴッホ,悲しみは永遠に続くものではない。しかし、続いている間は耐えなければならない。,かなしみはえいえんにつづくものではない。しかし、つづいているあいだはたえなければならない。,逆境
フィンセント・ファン・ゴッホ,星を見ることなしに、夜空を描くことはできない。,ほしをみることなしに、よぞらをかくことはできない。,自然
フィンセント・ファン・ゴッホ,情熱を持たない人生は、火のないランプのようなものだ。,じょうねつをもたないじんせいは、ひのないらんぷのようなものだ。,努力
フィンセント・ファン・ゴッホ,自然の中を歩けば、答えは必ず見つかる。,しぜんのなかをあるけば、こたえはかならずみつかる。,自然
フィンセント・ファン・ゴッホ,色彩で人を感動させることができれば、それは音楽と同じ力を持つ。,しきさいでひとをかんどうさせることができれば、それはおんがくとおなじちからをもつ。,絵画
フィンセント・ファン・ゴッホ,私は夢を描く。そして、夢を現実にする。,わたしはゆめをかく。そして、ゆめをげんじつにする。,創造性
フィンセント・ファン・ゴッホ,美しいものを見る人には、美しいものが見える。,うつくしいものをみるひとには、うつくしいものがみえる。,表現
フィンセント・ファン・ゴッホ,孤独な時間こそ、最も創造的な時間である。,こどくなじかんこそ、もっともそうぞうてきなじかんである。,創造性
フィンセント・ファン・ゴッホ,友情は人生において最も美しい花である。,ゆうじょうはじんせいにおいてもっともうつくしいはなである。,友情
フィンセント・ファン・ゴッホ,正常さは舗装された道だ。歩きやすいが、花は咲かない。,せいじょうさはほそうされたみちだ。あるきやすいが、はなはさかない。,挑戦
フィンセント・ファン・ゴッホ,私は失敗を恐れない。失敗は成功への道標だから。,わたしはしっぱいをおそれない。しっぱいはせいこうへのみちしるべだから。,挑戦
フィンセント・ファン・ゴッホ,芸術は人を慰める。苦しんでいる人、傷ついている人のために。,げいじゅつはひとをなぐさめる。くるしんでいるひと、きずついているひとのために。,表現
フィンセント・ファン・ゴッホ,本を読むことは、新しい友達を作ることと同じである。,ほんをよむことは、あたらしいともだちをつくることとおなじである。,学び
フィンセント・ファン・ゴッホ,何かを深く愛することができれば、人生に意味が生まれる。,なにかをふかくあいすることができれば、じんせいにいみがうまれる。,愛
クロード・モネ,私は光を描いているのではない。光そのものになろうとしているのだ。,わたしはひかりをかいているのではない。ひかりそのものになろうとしているのだ。,絵画
クロード・モネ,庭は私の最も美しいスタジオである。,にわはわたしのもっともうつくしいすたじおである。,自然
クロード・モネ,色彩は私の昼の強迫観念であり、喜びであり、苦痛である。,しきさいはわたしのひるのきょうはくかんねんであり、よろこびであり、くつうである。,絵画
クロード・モネ,自然を前にしたとき、私は子どものように無力である。,しぜんをまえにしたとき、わたしはこどものようにむりょくである。,自然
クロード・モネ,同じ風景でも、光によって無限の表情を見せる。,おなじふうけいでも、ひかりによってむげんのひょうじょうをみせる。,自然
クロード・モネ,私の目は常に美しさを探している。,わたしのめはつねにうつくしさをさがしている。,表現
クロード・モネ,水は私にとって無限のインスピレーションの源である。,みずはわたしにとってむげんのいんすぴれーしょんのみなもとである。,自然
クロード・モネ,芸術は自然を模倣するのではなく、自然から学ぶのである。,げいじゅつはしぜんをもほうするのではなく、しぜんからまなぶのである。,学び
クロード・モネ,朝の光と夕暮れの光は、まったく違う世界を見せてくれる。,あさのひかりとゆうぐれのひかりは、まったくちがうせかいをみせてくれる。,自然
クロード・モネ,忍耐こそが芸術家にとって最も重要な美徳である。,にんたいこそがげいじゅつかにとってもっともじゅうようなびとくである。,忍耐
クロード・モネ,印象は瞬間的なものだが、その瞬間に永遠がある。,いんしょうはしゅんかんてきなものだが、そのしゅんかんにえいえんがある。,表現
クロード・モネ,毎日同じ池を見ているが、毎日違う発見がある。,まいにちおなじいけをみているが、まいにちちがうはっけんがある。,創造性
クロード・モネ,真の芸術家は、見えるものではなく、感じるものを描く。,しんのげいじゅつかは、みえるものではなく、かんじるものをかく。,表現
クロード・モネ,季節の移ろいを描くことで、時の流れを掴もうとしている。,きせつのうつろいをかくことで、ときのながれをつかもうとしている。,自然
クロード・モネ,花を愛する心がなければ、美しい花は描けない。,はなをあいするこころがなければ、うつくしいはなはかけない。,愛
クロード・モネ,年をとるにつれて、色彩はより鮮やかに見えるようになる。,としをとるにつれて、しきさいはよりあざやかにみえるようになる。,進歩
サルバドール・ダリ,狂人と私の違いは、私が狂人ではないということだ。,きょうじんとわたしのちがいは、わたしがきょうじんではないということだ。,ユーモア
サルバドール・ダリ,天才になりたいなら、天才であることを疑わないことだ。,てんさいになりたいなら、てんさいであることをうたがわないことだ。,成功
サルバドール・ダリ,夢は人生で最も真実に近いものである。,ゆめはじんせいでもっともしんじつにちかいものである。,想像力
サルバドール・ダリ,私は毎朝目覚めるたびに、ダリであることの喜びを感じる。,わたしはまいあさめざめるたびに、だりであることのよろこびをかんじる。,幸福
サルバドール・ダリ,完璧さを恐れるな。完璧になることなど決してないのだから。,かんぺきさをおそれるな。かんぺきになることなどけっしてないのだから。,挑戦
サルバドール・ダリ,現実とは人生で最も過大評価されているものである。,げんじつとはじんせいでもっともかだいひょうかされているものである。,皮肉
サルバドール・ダリ,記憶の固執は、時間が溶けていく美しさを表現している。,きおくのこしつは、じかんがとけていくうつくしさをひょうげんしている。,表現
サルバドール・ダリ,芸術は最も美しい嘘である。,げいじゅつはもっともうつくしいうそである。,表現
サルバドール・ダリ,無意識の世界にこそ、真の創造性が眠っている。,むいしきのせかいにこそ、しんのそうぞうせいがねむっている。,創造性
サルバドール・ダリ,私の口ひげは私の最高の芸術作品の一つである。,わたしのくちひげはわたしのさいこうのげいじゅつさくひんのひとつである。,ユーモア
サルバドール・ダリ,美は恐ろしいものでなければならない。でなければ美ではない。,びはおそろしいものでなければならない。でなければびではない。,表現
サルバドール・ダリ,神は詳細に宿る。私はその詳細を描く。,かみはしょうさいにやどる。わたしはそのしょうさいをかく。,信仰
サルバドール・ダリ,私は自分の作品を理解しない。それは無意識から生まれるからだ。,わたしはじぶんのさくひんをりかいしない。それはむいしきからうまれるからだ。,創造性
サルバドール・ダリ,超現実主義は破壊的ではない。それは創造的である。,ちょうげんじつしゅぎははかいてきではない。それはそうぞうてきである。,技術革新
サルバドール・ダリ,愛と死は同じコインの裏表である。,あいとしはおなじこいんのうらおもてである。,愛
サルバドール・ダリ,私は決して薬物を使わない。私自身が薬物だから。,わたしはけっしてやくぶつをつかわない。わたしじしんがやくぶつだから。,ユーモア
ミラン・クンデラ,速度は現代人が自分自身から逃げるための手段である。,そくどはげんだいじんがじぶんじしんからにげるためのしゅだんである。,効率化
村上春樹,正しい質問をすることは、正しい答えを見つけることよりも重要である。,ただしいしつもんをすることは、ただしいこたえをみつけることよりもじゅうようである。,知識
ポール・セザンヌ,自然を円筒と球体と円錐によって取り扱うことを学びなさい。,しぜんをえんとうときゅうたいとえんすいによってとりあつかうことをまなびなさい。,絵画
ポール・セザンヌ,私は印象派と同じことをやりたい。しかし自然の前で、もっと永続的なものを作りたいのです。,わたしはいんしょうはとおなじことをやりたい。しかししぜんのまえで、もっとえいぞくてきなものをつくりたいのです。,創造性
ポール・セザンヌ,目と頭脳が互いに助け合わなければならない。私たちは両方を発達させねばならない。,めとずのうがたがいにたすけあわなければならない。わたしたちはりょうほうをはったつさせねばならない。,学び
ジャクソン・ポロック,絵画は独自の生命を持っている。私はその生命を表に出そうと努めている。,かいがはどくじのせいめいをもっている。わたしはそのせいめいをおもてにだそうとつとめている。,表現
ジャクソン・ポロック,私が絵を描いているとき、私は自分が何をしているのか意識していない。,わたしがえをかいているとき、わたしはじぶんがなにをしているのかいしきしていない。,創造性
ジャクソン・ポロック,技法はただ手段にすぎない。何を言うかが大切なのだ。,ぎほうはただしゅだんにすぎない。なにをいうかがたいせつなのだ。,絵画
アンディ・ウォーホル,将来、誰もが15分間は有名になれるだろう。,しょうらい、だれもがじゅうごふんかんはゆうめいになれるだろう。,未来
アンディ・ウォーホル,アートとは逃れられないものである。,あーととはのがれられないものである。,表現
アンディ・ウォーホル,成功するための秘訣は、できるだけ多くの人に好かれることだ。,せいこうするためのひけつは、できるだけおおくのひとにすかれることだ。,成功
アンディ・ウォーホル,美しいものは何でも機能的である。醜いものは非機能的だ。,うつくしいものはなんでもきのうてきである。みにくいものはひきのうてきだ。,哲学
フリーダ・カーロ,私は夢を描くのではない。私は自分の現実を描くのだ。,わたしはゆめをえがくのではない。わたしはじぶんのげんじつをえがくのだ。,表現
フリーダ・カーロ,痛みと苦しみ、そして喜びは人間の存在の一部なのです。,いたみとくるしみ、そしてよろこびはにんげんのそんざいのいちぶなのです。,逆境
フリーダ・カーロ,足は何のためにあるの?翼があるじゃない。,あしはなんのためにあるの?つばさがあるじゃない。,希望
フリーダ・カーロ,私は自分を描く。なぜなら、私が一番よく知っているのは自分自身だから。,わたしはじぶんをえがく。なぜなら、わたしがいちばんよくしっているのはじぶんじしんだから。,哲学
ワシリー・カンディンスキー,色彩は魂に直接触れる鍵盤である。,しきさいはたましいにちょくせつふれるけんばんである。,絵画
ワシリー・カンディンスキー,抽象芸術は具象的なものよりも現実に近い。,ちゅうしょうげいじゅつはぐしょうてきなものよりもげんじつにちかい。,表現
ワシリー・カンディンスキー,芸術は魂の言葉である。,げいじゅつはたましいのことばである。,魂
ピエト・モンドリアン,芸術の目的は美ではなく、均衡である。,げいじゅつのもくてきはびではなく、きんこうである。,調和
ピエト・モンドリアン,真の現代美術は抽象的でなければならない。,しんのげんだいびじゅつはちゅうしょうてきでなければならない。,絵画
ピエト・モンドリアン,純粋な関係性の中にこそ、真の美が存在する。,じゅんすいなかんけいせいのなかにこそ、しんのびがそんざいする。,哲学
エドヴァルド・ムンク,アートは心の奥底から生まれ、人間の魂に語りかける。,あーとはこころのおくそこからうまれ、にんげんのたましいにかたりかける。,表現
エドヴァルド・ムンク,病気と狂気と死は、私の揺りかごを見守る黒い天使だった。,びょうきときょうきとしは、わたしのゆりかごをみまもるくろいてんしだった。,逆境
エドヴァルド・ムンク,自然を模写するのではなく、自然から学ぶのだ。,しぜんをもしゃするのではなく、しぜんからまなぶのだ。,自然
ジョルジュ・スーラ,色彩の組み合わせによって、光の振動を再現したい。,しきさいのくみあわせによって、ひかりのしんどうをさいげんしたい。,科学
ジョルジュ・スーラ,画家は染料ではなく光を扱うべきである。,がかはせんりょうではなくひかりをあつかうべきである。,絵画
ジョルジュ・スーラ,私は古典主義者になりたい。印象派のように自然さを保ちながら。,わたしはこてんしゅぎしゃになりたい。いんしょうはのようにしぜんさをたもちながら。,進歩
ジョージア・オキーフ,小さな花を大きく描けば、人々は花に気づくでしょう。,ちいさなはなをおおきくえがけば、ひとびとははなにきづくでしょう。,表現
ジョージア・オキーフ,色彩を愛するように、私は花を愛している。,しきさいをあいするように、わたしははなをあいしている。,自然
ジョージア・オキーフ,私は自分の目で見たものを、自分の感じた通りに描く。,わたしはじぶんのめでみたものを、じぶんのかんじたとおりにえがく。,想像力
ウォルト・ディズニー,夢を求め続ける勇気さえあれば、すべての夢は必ず実現できる。,ゆめをもとめつづけるゆうきさえあれば、すべてのゆめはかならずじつげんできる。,希望
ウォルト・ディズニー,不可能なことなど何もない。不可能という言葉自体が、「私は可能だ」と言っているのだから。,ふかのうなことなどなにもない。ふかのうということばじたいが、「わたしはかのうだ」といっているのだから。,挑戦
ウォルト・ディズニー,想像できることは、すべて現実になる。,そうぞうできることは、すべてげんじつになる。,想像力
ウォルト・ディズニー,ディズニーランドは永遠に完成することはない。世界に想像力がある限り成長し続ける。,でぃずにーらんどはえいえんにかんせいすることはない。せかいにそうぞうりょくがあるかぎりせいちょうしつづける。,創造性
イサーク・アシモフ,人生で最も悲しいことのひとつは、あなたが実際に知っていることの量と、あなたが知っていると思っていることの量との違いを発見することです。,じんせいでもっともかなしいことのひとつは、あなたがじっさいにしっていることのりょうと、あなたがしっているとおもっていることのりょうとのちがいをはっけんすることです。,知識
イサーク・アシモフ,暴力は無能な者の最後の避難所である。,ぼうりょくはむのうなもののさいごのひなんじょである。,哲学
イサーク・アシモフ,教育は学校で始まるものではなく、学校で終わるものでもない。,きょういくはがっこうではじまるものではなく、がっこうでおわるものでもない。,学び
イサーク・アシモフ,科学技術の進歩がもたらす最大の価値は、人類に新しい無知を与えることである。,かがくぎじゅつのしんぽがもたらすさいだいのかちは、じんるいにあたらしいむちをあたえることである。,科学
ジュール・ヴェルヌ,人間が想像できることは、人間が必ず実現できる。,にんげんがそうぞうできることは、にんげんがかならずじつげんできる。,想像力
ジュール・ヴェルヌ,科学の限界を押し広げることこそ、人類の進歩である。,かがくのげんかいをおしひろげることこそ、じんるいのしんぽである。,進歩
ジュール・ヴェルヌ,冒険とは、未知への扉を開く勇気のことである。,ぼうけんとは、みちへのとびらをひらくゆうきのことである。,挑戦
葛飾北斎,天が私に十年の歳月を与えてくれるならば、真の画工になることができるだろう。,てんがわたしにじゅうねんのさいげつをあたえてくれるならば、しんのがこうになることができるだろう。,絵画
葛飾北斎,七十三歳にして鳥獣虫魚の骨格草木の出生を悟り、九十歳にして益々その神意を得て、百歳にして正に神妙の域に至らん。,ななじゅうさんさいにしてちょうじゅうちゅうぎょのこっかくそうもくのしゅっしょうをさとり、きゅうじゅっさいにしてますますそのしんいをえて、ひゃくさいにしてまさにしんみょうのいきにいたらん。,学び
葛飾北斎,私は五歳から絵を描いているが、七十歳になるまで注目に値する作品を描いたことがない。,わたしはごさいからえをえがいているが、ななじゅっさいになるまでちゅうもくにあたいするさくひんをえがいたことがない。,努力
歌川広重,自然の美しさを写すのではなく、自然が心に与える感動を描くのである。,しぜんのうつくしさをうつすのではなく、しぜんがこころにあたえるかんどうをえがくのである。,自然
歌川広重,四季の変化こそが、日本の心である。,しきのへんかこそが、にっぽんのこころである。,自然
歌川広重,風景の中に人の営みを感じることこそ、真の風景画である。,ふうけいのなかにひとのいとなみをかんじることこそ、しんのふうけいがである。,絵画
ゴーギャン,自分の目で見たものを描くのではない。夢で見たものを描くのだ。,じぶんのめでみたものをえがくのではない。ゆめでみたものをえがくのだ。,想像力
ゴーギャン,芸術は抽象的なものである。自然の前に夢想にふけることによって芸術を引き出すのだ。,げいじゅつはちゅうしょうてきなものである。しぜんのまえにむそうにふけることによってげいじゅつをひきだすのだ。,表現
ゴーギャン,色彩それ自体が思考なのである。,しきさいそれじたいがしこうなのである。,絵画
ルネ・マグリット,見えるものは見えないものを隠し、見えないものは見えるものを暗示する。,みえるものはみえないものをかくし、みえないものはみえるものをあんじする。,哲学
ルネ・マグリット,芸術は可視的なものを再現するのではなく、見えないものを可視的にするのである。,げいじゅつはかしてきなものをさいげんするのではなく、みえないものをかしてきにするのである。,表現
ルネ・マグリット,これはパイプではない。なぜなら、これは絵だから。,これはぱいぷではない。なぜなら、これはえだから。,哲学
ヨハネス・フェルメール,光の中にこそ、すべての美しさが宿っている。,ひかりのなかにこそ、すべてのうつくしさがやどっている。,絵画
ヨハネス・フェルメール,日常の中にこそ、永遠の美が隠されている。,にちじょうのなかにこそ、えいえんのびがかくされている。,幸福
ヨハネス・フェルメール,静寂の中でこそ、心の声が聞こえる。,せいじゃくのなかでこそ、こころのこえがきこえる。,哲学
ティム・バートン,普通でないことを普通だと思える人になりたい。,ふつうでないことをふつうだとおもえるひとになりたい。,表現
ティム・バートン,誰もが心に闇を持っている。大切なのは、その闇と向き合うことだ。,だれもがこころにやみをもっている。たいせつなのは、そのやみとむきあうことだ。,哲学
ティム・バートン,想像力とは、現実を超える唯一の方法である。,そうぞうりょくとは、げんじつをこえるゆいいつのほうほうである。,想像力
ウォルト・ディズニー,失敗から学べることはたくさんある。しかし成功からは何も学べない。,しっぱいからまなべることはたくさんある。しかしせいこうからはなにもまなべない。,逆境
ウォルト・ディズニー,好奇心は、いつまでも若くいるための秘訣である。,こうきしんは、いつまでもわかくいるためのひけつである。,学び
イサーク・アシモフ,現在の知識は過去の無知である。,げんざいのちしきはかこのむちである。,進歩
イサーク・アシモフ,書くことは学ぶことである。,かくことはまなぶことである。,文学
ジュール・ヴェルヌ,地球を征服することは、宇宙を理解することの第一歩である。,ちきゅうをせいふくすることは、うちゅうをりかいすることのだいいっぽである。,宇宙
ジュール・ヴェルヌ,発明とは、現実を夢に変える技術である。,はつめいとは、げんじつをゆめにかえるぎじゅつである。,発明
葛飾北斎,波の一つ一つに心を込めて描く。それが自然への敬意である。,なみのひとつひとつにこころをこめてえがく。それがしぜんへのけいいである。,自然
葛飾北斎,富士山は日本人の心の故郷である。,ふじさんはにっぽんじんのこころのふるさとである。,自然
ゴーギャン,文明を捨てて、原始の美しさを求めよ。,ぶんめいをすてて、げんしのうつくしさをもとめよ。,自然
ゴーギャン,我々はどこから来たのか、我々は何者か、我々はどこへ行くのか。,われわれはどこからきたのか、われわれはなにものか、われわれはどこへいくのか。,哲学
スティーヴン・スピルバーグ,私はいつも夢を見ることから始める。夢がなければ、何も始まらないからだ。,わたしはいつもゆめをみることからはじめる。ゆめがなければ、なにもはじまらないからだ。,想像力
スティーヴン・スピルバーグ,失敗することを恐れてはいけない。失敗は学習の最良の機会なのだから。,しっぱいすることをおそれてはいけない。しっぱいはがくしゅうのさいりょうのきかいなのだから。,挑戦
スティーヴン・スピルバーグ,技術は道具に過ぎない。重要なのは、その道具で何を語るかということだ。,ぎじゅつはどうぐにすぎない。じゅうようなのは、そのどうぐでなにをかたるかということだ。,技術革新
スティーヴン・スピルバーグ,映画は魔法だ。光と影で人々の心に触れることができる。,えいがはまほうだ。ひかりとかげでひとびとのこころにふれることができる。,表現
スティーヴン・スピルバーグ,子供の頃の好奇心を失わないことが、創造性の源泉になる。,こどものころのこうきしんをうしなわないことが、そうぞうせいのげんせんになる。,創造性
スティーヴン・スピルバーグ,完璧を目指すのではなく、感動を目指すべきだ。,かんぺきをめざすのではなく、かんどうをめざすべきだ。,目標設定
スティーヴン・スピルバーグ,良いチームは互いの才能を引き出し合う。一人では決してできないことを成し遂げる。,よいちーむはたがいのさいのうをひきだしあう。ひとりではけっしてできないことをなしとげる。,チームワーク
スティーヴン・スピルバーグ,人生とは、自分だけの物語を紡ぎ続けることだ。,じんせいとは、じぶんだけのものがたりをつむぎつづけることだ。,哲学
スティーヴン・スピルバーグ,過去の失敗は、未来の成功への道標となる。,かこのしっぱいは、みらいのせいこうへのみちしるべとなる。,逆境
スティーヴン・スピルバーグ,観客が笑ったり泣いたりしてくれる時、それが私の最大の報酬だ。,かんきゃくがわらったりないたりしてくれるとき、それがわたしのさいだいのほうしゅうだ。,幸福
スティーヴン・スピルバーグ,真のリーダーは、他人の才能を見つけ出し、それを育てる人だ。,しんのりーだーは、たにんのさいのうをみつけだし、それをそだてるひとだ。,リーダーシップ
スティーヴン・スピルバーグ,物語の力は、人々の心を一つにすることができる。,ものがたりのちからは、ひとびとのこころをひとつにすることができる。,絆
J.R.R.トールキン,知識は力だが、知恵はその力を正しく使う方法を教えてくれる。,ちしきはちからだが、ちえはそのちからをただしくつかうほうほうをおしえてくれる。,知識
J.R.R.トールキン,真の勝利とは敵を倒すことではなく、より良い世界を築くことだ。,しんのしょうりとはてきをたおすことではなく、よりよいせかいをきずくことだ。,勝利
C.S.ルイス,扉は開くためにある。勇気を持って向こう側へ踏み出そう。,とびらはひらくためにある。ゆうきをもってむこうがわへふみだそう。,挑戦
C.S.ルイス,信仰とは見えないものを信じる力だ。それが人生に意味を与える。,しんこうとはみえないものをしんじるちからだ。それがじんせいにいみをあたえる。,信仰
C.S.ルイス,想像力は現実を理解するための最も優れた道具の一つだ。,そうぞうりょくはげんじつをりかいするためのもっともすぐれたどうぐのひとつだ。,想像力
C.S.ルイス,愛は理屈ではない。心で感じるものだ。,あいはりくつではない。こころでかんじるものだ。,愛
C.S.ルイス,学ぶ心を持ち続ける者は、決して年を取らない。,まなぶこころをもちつづけるものは、けっしてとしをとらない。,学び
C.S.ルイス,友情は人生で最も貴重な宝物の一つだ。大切に育てよう。,ゆうじょうはじんせいでもっともきちょうなたからもののひとつだ。たいせつにそだてよう。,友情
C.S.ルイス,祈りは心の声を神に届ける最も直接的な方法だ。,いのりはこころのこえをかみにとどけるもっともちょくせつてきなほうほうだ。,祈り
C.S.ルイス,文学は人間の魂を照らす明かりのようなものだ。,ぶんがくはにんげんのたましいをてらすあかりのようなものだ。,文学
C.S.ルイス,魂は体を超越した存在だ。その声に耳を傾けることが重要だ。,たましいはからだをちょうえつしたそんざいだ。そのこえにみみをかたむけることがじゅうようだ。,魂
C.S.ルイス,教えることは学ぶことの延長線上にある。知識を分かち合う喜びがある。,おしえることはまなぶことのえんちょうせんじょうにある。ちしきをわかちあうよろこびがある。,教え
C.S.ルイス,創造性は神から与えられた最も尊い贈り物の一つだ。,そうぞうせいはかみからあたえられたもっともとうといおくりもののひとつだ。,創造性
C.S.ルイス,幸福は追い求めるものではなく、正しく生きることの副産物だ。,こうふくはおいもとめるものではなく、ただしくいきることのふくさんぶつだ。,幸福
C.S.ルイス,逆境は人格を試す試金石だ。どのように対応するかで真価が問われる。,ぎゃっきょうはじんかくをためすしきんせきだ。どのようにたいおうするかでしんかがとわれる。,逆境
C.S.ルイス,悟りとは複雑なものを単純に理解することだ。,さとりとはふくざつなものをたんじゅんにりかいすることだ。,悟り
C.S.ルイス,希望は暗闇の中で輝く星のようなものだ。決して失ってはならない。,きぼうはくらやみのなかでかがやくほしのようなものだ。けっしてうしなってはならない。,希望
スティーヴン・スピルバーグ,学ぶことをやめた瞬間、創造することもやめてしまう。,まなぶことをやめたしゅんかん、そうぞうすることもやめてしまう。,学び
スティーヴン・スピルバーグ,映画を通じて、私たちは世界をより良い場所にできると信じている。,えいがをつうじて、わたしたちはせかいをよりよいばしょにできるとしんじている。,希望
スティーヴン・スピルバーグ,成功とは、自分の情熱を追い続けた結果として自然に訪れるものだ。,せいこうとは、じぶんのじょうねつをおいつづけたけっかとしてしぜんにおとずれるものだ。,成功
スティーヴン・スピルバーグ,家族は人生で最も大切な観客だ。彼らが喜んでくれることが一番の幸せだ。,かぞくはじんせいでもっともたいせつなかんきゃくだ。かれらがよろこんでくれることがいちばんのしあわせだ。,家族
スティーヴン・スピルバーグ,毎日が学習の機会だ。昨日知らなかったことを今日学ぶことができる。,まいにちががくしゅうのきかいだ。きのうしらなかったことをきょうまなぶことができる。,教養
ジム・ヘンソン,人形に魂を込めることで、本当の魔法が生まれる。,にんぎょうにたましいをこめることで、ほんとうのまほうがうまれる。,創造性
ジム・ヘンソン,子供たちの笑顔は、世界で最も美しいものだ。,こどもたちのえがおは、せかいでもっともうつくしいものだ。,幸福
ジム・ヘンソン,遊びを通して学ぶことが、最も自然で効果的な教育だ。,あそびをつうじてまなぶことが、もっともしぜんでこうかてきなきょういくだ。,学び
ジム・ヘンソン,想像力に限界はない。どんな夢でも形にすることができる。,そうぞうりょくにげんかいはない。どんなゆめでもかたちにすることができる。,想像力
ジム・ヘンソン,人生は美しい歌のようなものだ。一人一人が違うメロディーを奏でている。,じんせいはうつくしいうたのようなものだ。ひとりひとりがちがうめろでぃーをかなでている。,音楽
ジム・ヘンソン,愛とは、相手を笑顔にしたいと思う気持ちから始まる。,あいとは、あいてをえがおにしたいとおもうきもちからはじまる。,愛
ジム・ヘンソン,友達とは、一緒にいるだけで楽しくなれる特別な存在だ。,ともだちとは、いっしょにいるだけでたのしくなれるとくべつなそんざいだ。,友情
ジム・ヘンソン,違いを認め合うことで、もっと豊かな世界が生まれる。,ちがいをみとめあうことで、もっとゆたかなせかいがうまれる。,調和
ジム・ヘンソン,技術は心を込めて使うことで、本当の価値を発揮する。,ぎじゅつはこころをこめてつかうことで、ほんとうのかちをはっきする。,技術革新
ジム・ヘンソン,表現することは、自分の心を他の人と分かち合うことだ。,ひょうげんすることは、じぶんのこころをほかのひととわかちあうことだ。,表現
ジム・ヘンソン,信頼とは、相手の良いところを見つけることから始まる。,しんらいとは、あいてのよいところをみつけることからはじまる。,信頼
ジム・ヘンソン,笑いは世界共通の言語だ。どんな壁も乗り越えることができる。,わらいはせかいきょうつうのげんごだ。どんなかべものりこえることができる。,ユーモア
ジム・ヘンソン,努力は決して裏切らない。小さな一歩の積み重ねが大きな変化を生む。,どりょくはけっしてうらぎらない。ちいさなひとほのつみかさねがおおきなへんかをうむ。,努力
ジム・ヘンソン,子供の心を持ち続けることが、創造力の秘訣だ。,こどものこころをもちつづけることが、そうぞうりょくのひけつだ。,哲学
ジム・ヘンソン,生命あるものすべてに美しさがある。それを見つけることが大切だ。,せいめいあるものすべてにうつくしさがある。それをみつけることがたいせつだ。,生命
ジム・ヘンソン,感謝の気持ちを持つことで、毎日がより明るくなる。,かんしゃのきもちをもつことで、まいにちがよりあかるくなる。,感謝
ジム・ヘンソン,夢を追いかけることは、人生で最も価値のある冒険だ。,ゆめをおいかけることは、じんせいでもっともかちのあるぼうけんだ。,挑戦
アーサー・C・クラーク,十分に発達した科学技術は、魔法と区別がつかない。,じゅうぶんにはったつしたかがくぎじゅつは、まほうとくべつがつかない。,科学
アーサー・C・クラーク,宇宙は広大で神秘に満ちている。私たちはまだほんの入り口に立っているに過ぎない。,うちゅうはこうだいでしんぴにみちている。わたしたちはまだほんのいりぐちにたっているにすぎない。,宇宙
アーサー・C・クラーク,想像力こそが、現実を超越する唯一の方法だ。,そうぞうりょくこそが、げんじつをちょうえつするゆいいつのほうほうだ。,想像力
アーサー・C・クラーク,予測することが不可能だからこそ、未来は美しいのだ。,よそくすることがふかのうだからこそ、みらいはうつくしいのだ。,未来
アーサー・C・クラーク,発明とは、既存の知識を新しい方法で組み合わせることだ。,はつめいとは、きそんのちしきをあたらしいほうほうでくみあわせることだ。,発明
アーサー・C・クラーク,知識の限界を知ることが、真の知恵への第一歩だ。,ちしきのげんかいをしることが、しんのちえへのだいいっぽだ。,知識
アーサー・C・クラーク,技術革新は人類の進歩を加速させる最大の原動力だ。,ぎじゅつかくしんはじんるいのしんぽをかそくさせるさいだいのげんどうりょくだ。,技術革新
アーサー・C・クラーク,人類の進歩とは、より大きな謎に直面することだ。,じんるいのしんぽとは、よりおおきななぞにちょくめんすることだ。,進歩
アーサー・C・クラーク,地球は宇宙の中の小さな青い宝石だ。大切に守らなければならない。,ちきゅうはうちゅうのなかのちいさなあおいほうせきだ。たいせつにまもらなければならない。,地球
アーサー・C・クラーク,文学は人間の心を探求する最も深い方法の一つだ。,ぶんがくはにんげんのこころをたんきゅうするもっともふかいほうほうのひとつだ。,文学
アーサー・C・クラーク,挫折は新しい発見への扉を開く鍵となることがある。,ざせつはあたらしいはっけんへのとびらをひらくかぎとなることがある。,逆境
アーサー・C・クラーク,学ぶことは決して終わらない旅だ。毎日新しい発見がある。,まなぶことはけっしておわらないたびだ。まいにちあたらしいはっけんがある。,学び
